procedures,provstem,gp_prov_address_suburb,gp_prov_address_state,gp_prov_address_postcode,lon,lat
33,476605,HERSTON,QLD,4006,153.1752,-27.36618
1,476713,GYMPIE,QLD,4570,152.6169,-26.15383
21,476715,CABOOLTURE PUBLIC HOSPIT,QLD,4510,152.9603,-27.07018
1,476715,MORNINGTON,QLD,4825,137.4323,-21.01733
20,476715,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
1,476851,CAMPBELLTOWN HOSPITAL,NSW,2560,150.7684,-34.19422
59,476897,ST LEONARDS,NSW,2065,151.1922,-33.82836
1,476912,KOGARAH,NSW,2217,151.1404,-33.97435
1,476979,LISMORE BASE HOSPITAL,NSW,2480,153.2594,-28.70649
3,477078,CAMPERDOWN,NSW,2050,151.176,-33.89037
5,477078,ROYAL DARWIN HOSPITAL,NT,0810,130.877,-12.37845
11,477081,HERVEY BAY,QLD,4655,152.7837,-25.338
1,477081,PENINSULA PRIVATE HOSPIT,QLD,4021,153.0753,-27.2201
12,477081,REDCLIFFE,QLD,4020,153.1064,-27.21436
55,477081,RYL BRISBANE & WOMENS HO,QLD,4029,153.0264,-27.44934
36,477086,CAIRNS,QLD,4870,145.7423,-16.92376
13,477086,IPSWICH,QLD,4305,152.7537,-27.62752
49,477086,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
4,477150,CLEVELAND,QLD,4163,153.2657,-27.53522
22,477150,DOUGLAS,QLD,4814,146.7547,-19.28582
9,477193,BIRTINYA,QLD,4575,153.1195,-26.74204
3,477227,GOSFORD,NSW,2250,151.1892,-33.32537
4,477247,BUNBURY,WA,6230,115.6492,-33.34108
1,477247,FREMANTLE,WA,6160,115.7545,-32.05407
1,477247,GERALDTON,WA,6530,114.8625,-28.80249
1,477247,MOUNT NASURA,WA,6112,NULL,NULL
1,477247,NEDLANDS,WA,6009,115.8047,-31.98579
1,477247,SOUTH PERTH,WA,6151,115.8695,-31.9822
6,477263,BURNIE,TAS,7320,145.8621,-41.08422
18,477263,HOBART,TAS,7000,147.308,-42.87835
17,477263,LAUNCESTON,TAS,7250,147.0776,-41.43225
14,477263,SOUTHPORT,QLD,4215,153.3979,-27.96713
16,477293,LOGAN HOSPITAL,QLD,4131,153.1361,-27.66991
1,477293,MACKAY,QLD,4740,149.0597,-21.33763
14,477293,ROBINA,QLD,4226,153.4028,-28.06794
1,477293,TWEED HEADS,NSW,2485,153.5268,-28.18424
18,477401,CAIRNS,QLD,4870,145.7423,-16.92376
1,477401,COOPERS PLAINS,QLD,4108,153.0202,-27.56836
7,477401,OBSTETRICS AND GYNAECOLO,QLD,4131,153.1361,-27.66991
1,477419,BEDFORD PARK,SA,5042,138.575,-35.00734
10,477419,BOX HILL,VIC,3128,145.1224,-37.82887
1,477419,CLAYTON,VIC,3168,145.1266,-37.91342
1,477419,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
1,477419,TIWI,NT,0810,130.877,-12.37845
2,477424,BEDFORD PARK,SA,5042,138.575,-35.00734
2,477424,MT GAMBIER HOSPITAL,SA,5290,140.7645,-37.83984
1,477424,U 2 STURT ST GYNAECOLOGY,SA,5290,140.7645,-37.83984
33,477447,OBSTETRICS & GYNAECOLOGY,VIC,3220,144.3465,-38.15704
2,477447,PARKVILLE,VIC,3052,144.9489,-37.789
1,477501,MELBOURNE,VIC,3004,144.9702,-37.84425
1,477598,CHARLEVILLE,QLD,4470,145.9581,-26.20863
2,477598,CHINCHILLA,QLD,4413,150.6386,-26.36023
1,477598,COOPERS PLAINS,QLD,4108,153.0202,-27.56836
1,477598,DALBY,QLD,4405,150.911,-27.3168
47,477598,DOUGLAS,QLD,4814,146.7547,-19.28582
3,477598,KINGAROY,QLD,4610,151.5226,-26.5769
4,477598,LONGREACH,QLD,4730,143.4025,-23.79071
1,477598,MACKAY,QLD,4740,149.0597,-21.33763
1,477598,ROBINA,QLD,4226,153.4028,-28.06794
4,477598,SOUTHPORT,QLD,4215,153.3979,-27.96713
4,477598,STANTHORPE,QLD,4380,151.6754,-28.66459
28,477600,CABOOLTURE,QLD,4510,152.9603,-27.07018
1,477600,KILCOY,QLD,4515,152.5038,-26.87578
6,477717,AUBURN,NSW,2144,151.0267,-33.85187
1,477717,BLACKTOWN,NSW,2148,150.9005,-33.78375
16,477717,WESTMEAD,NSW,2145,150.9574,-33.8131
9,477718,LIVERPOOL,NSW,2170,150.9214,-33.92839
1,477788,MANLY HOSPITAL,NSW,2095,151.2947,-33.81548
4,477801,EPPING,VIC,3076,145.0221,-37.6436
1,478008,MOUNT NASURA,WA,6112,NULL,NULL
25,478165,ELIZABETH VALE,SA,5112,138.6666,-34.72623
1,478165,GLENSIDE,SA,5065,138.634,-34.94036
1,478165,KENT TOWN,SA,5067,138.6306,-34.91999
8,478165,MODBURY,SA,5092,138.6802,-34.82132
1,478181,ROZELLE,NSW,2039,151.1719,-33.86719
13,478235,BOX HILL,VIC,3128,145.1224,-37.82887
1,478235,GOULBURN BASE HOSPITAL,NSW,2580,149.7292,-34.72628
2,478554,LIVERPOOL,NSW,2170,150.9214,-33.92839
1,478891,CAMPSIE,NSW,2194,151.1018,-33.9176
1,479002,KENDAL STREET MEDICAL CT,NSW,2794,148.6648,-33.89851
14,479671,BANKSTOWN,NSW,2200,151.0149,-33.92656
3,479671,KOGARAH,NSW,2217,151.1404,-33.97435
21,479724,KINGSWOOD,NSW,2747,150.7394,-33.72232
337,479724,PENRITH,NSW,2750,150.6786,-33.75548
4,479781,BIRTINYA,QLD,4575,153.1195,-26.74204
24,479781,REDCLIFFE,QLD,4020,153.1064,-27.21436
16,479879,BUNDOORA,VIC,3083,145.0562,-37.70135
46,480100,ST LEONARDS,NSW,2065,151.1922,-33.82836
1,480319,FOOTSCRAY,VIC,3011,144.908,-37.8071
4,480319,GEELONG,VIC,3220,144.3465,-38.15704
42,480319,ST ALBANS,VIC,3021,144.7967,-37.74336
38,480319,WERRIBEE,VIC,3030,144.6421,-37.91624
1,480580,ALBANY,WA,6330,117.8633,-34.90544
14,481131,BASE HOSPITAL,NSW,2444,152.8725,-31.43961
20,481133,BOURKE,NSW,2840,145.2514,-30.20591
458,481133,DUBBO,NSW,2830,148.6573,-32.24224
23,481133,WALGETT,NSW,2832,147.983,-29.95852
35,481308,KINGAROY,QLD,4610,151.5226,-26.5769
16,481308,MACKAY,QLD,4740,149.0597,-21.33763
113,481308,TIWI,NT,0810,130.877,-12.37845
2,481308,WERRIBEE,VIC,3030,144.6421,-37.91624
1,481466,314 VINCENT ST,WA,6007,115.8343,-31.93567
46,481626,BOX HILL,VIC,3128,145.1224,-37.82887
58,481626,HEALESVILLE,VIC,3777,145.5138,-37.60609
2,481626,HORSHAM,VIC,3400,142.2037,-36.72525
1,481626,TEMPLESTOWE LOWE,VIC,3107,145.1107,-37.76522
56,481626,WANTIRNA,VIC,3152,145.2217,-37.86495
1,481630,BALGOWLAH,NSW,2093,151.2581,-33.79315
1,481666,PYMBLE,NSW,2073,151.1303,-33.7573
1,481668,BRIGHTON,VIC,3186,144.9963,-37.91507
1,481668,BURNIE,TAS,7320,145.8621,-41.08422
27,481668,LOGAN HOSPITAL,QLD,4131,153.1361,-27.66991
8,481668,SOUTHPORT,QLD,4215,153.3979,-27.96713
3,481687,WERRIBEE,VIC,3030,144.6421,-37.91624
1,481688,BURNIE,TAS,7320,145.8621,-41.08422
3,481688,CURRIE,TAS,7256,144.1598,-39.83095
48,481688,KARRATHA,WA,6714,116.3499,-21.14506
4,481688,MILDURA,VIC,3500,142.1542,-34.1931
3,481688,MULLINGAR,WA,6430,121.4465,-30.59907
5,481688,NICKOL,WA,6714,116.3499,-21.14506
1,481688,ROSEBERY,TAS,7470,145.5006,-41.90213
19,481688,WHYALLA,SA,5600,137.2773,-33.03634
4,481997,PARKVILLE,VIC,3052,144.9489,-37.789
1,482187,SHOP 40 JIMBOOMBA PHARMA,QLD,4280,153.0486,-27.81609
83,482257,BACCHUS MARSH,VIC,3340,144.3944,-37.78714
15,482257,CONSULTING ROOMS,VIC,3340,144.3944,-37.78714
1,482257,PARKVILLE,VIC,3052,144.9489,-37.789
2,482560,BORDERTOWN,SA,5268,140.7882,-36.18938
13,482560,MOUNT GAMBIER,SA,5290,140.7645,-37.83984
2,482560,NORTH TAMWORTH,NSW,2340,151.1383,-31.33359
152,482560,WOLLONGONG,NSW,2500,150.8743,-34.42317
1,482561,GREENSLOPES,QLD,4120,153.0442,-27.50871
1,482667,WOODLANDS,WA,6018,115.7868,-31.89196
28,482673,WARRNAMBOOL,VIC,3280,142.4829,-38.37884
7,482730,BEGA,NSW,2550,149.6992,-36.73776
20,482842,BATHURST,NSW,2795,149.4744,-33.8208
1,483123,CAIRNS CITY,QLD,4870,145.7423,-16.92376
1,483181,HORNINGSEA PARK,NSW,2171,150.9709,-33.95962
1,483275,WHYALLA,SA,5600,137.2773,-33.03634
1,483383,BURNIE,TAS,7320,145.8621,-41.08422
4,483383,LATROBE,TAS,7307,146.5736,-41.21049
2,483439,BUNDABERG WEST,QLD,4670,152.2979,-24.88776
45,484156,GARRAN,ACT,2605,149.0935,-35.33582
58,484156,ST LEONARDS,NSW,2065,151.1922,-33.82836
2,484208,BROOME,WA,6725,122.7538,-18.77337
25,484208,SUBIACO,WA,6008,115.8114,-31.9566
2,484288,BROOME,WA,6725,122.7538,-18.77337
1,484288,CURRIE,TAS,7256,144.1598,-39.83095
3,484288,MILDURA,VIC,3500,142.1542,-34.1931
60,484299,JOONDALUP,WA,6027,115.7564,-31.76335
26,484299,TIWI,NT,0810,130.877,-12.37845
1,484299,WEST BATHURST,NSW,2795,149.4744,-33.8208
1,484430,EDGE HILL,QLD,4870,145.7423,-16.92376
6,484430,MOUNT ISA,QLD,4825,137.4323,-21.01733
1,484430,SPENCER PARK,WA,6330,117.8633,-34.90544
1,484532,GRIFFITH,NSW,2680,145.9146,-34.32142
13,484654,GLADSTONE,QLD,4680,151.9173,-23.44683
1,484872,DECEPTION BAY,QLD,4508,153.0137,-27.1812
912,484979,CAMPERDOWN,NSW,2050,151.176,-33.89037
2,485456,BUNDABERG,QLD,4670,152.2979,-24.88776
331,485456,BUNDABERG WEST,QLD,4670,152.2979,-24.88776
6,485642,GOSFORD,NSW,2250,151.1892,-33.32537
4,485642,KINGSWOOD,NSW,2747,150.7394,-33.72232
1,485893,IPSWICH HOSPITAL WMHHS,QLD,4305,152.7537,-27.62752
29,485893,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
7,486198,BOX HILL,VIC,3128,145.1224,-37.82887
68,486304,MORWELL,VIC,3840,146.4245,-38.24522
331,486304,TRARALGON WEST,VIC,3844,146.6071,-38.31687
4,486450,BOX HILL,VIC,3128,145.1224,-37.82887
2,486571,SOUTH TOOWOOMBA,QLD,4350,151.8527,-27.57631
6,486584,BUNDABERG WEST,QLD,4670,152.2979,-24.88776
2,486584,GLADSTONE,QLD,4680,151.9173,-23.44683
3,486584,GRAFTON,NSW,2460,153.2711,-29.32077
22,486584,NORTH LAKES,QLD,4509,NULL,NULL
4,486584,PIALBA,QLD,4655,152.7837,-25.338
1,486597,CAIRNLEA,VIC,3023,144.7706,-37.78272
4,486617,MARYBOROUGH,QLD,4650,152.7913,-25.64098
17,487066,BEDFORD PARK,SA,5042,138.575,-35.00734
4,487066,BROOME,WA,6725,122.7538,-18.77337
2,487066,GAWLER EAST,SA,5118,138.7057,-34.58378
1,487066,KUNUNURRA,WA,6743,129.662,-17.29353
9,487066,NOARLUNGA CENTRE,SA,5168,138.4963,-35.14974
7,487066,SWAN HILL,VIC,3585,143.3369,-35.34839
208,487436,MACKAY,QLD,4740,149.0597,-21.33763
31,487436,MEADOWBROOK,QLD,4131,153.1361,-27.66991
20,487436,PROSERPINE,QLD,4800,148.5163,-20.46542
1,487456,MOUNT SHERIDAN,QLD,4868,145.7292,-16.99375
25,487671,BANKSTOWN,NSW,2200,151.0149,-33.92656
7,487671,LIVERPOOL,NSW,2170,150.9214,-33.92839
1,487673,L 1 TAYLOR MEDICAL CENTR,QLD,4102,153.0328,-27.49546
1,487768,BACCHUS MARSH,VIC,3340,144.3944,-37.78714
16,487768,MITCHAM,VIC,3132,145.1967,-37.81922
1,487799,MAIDSTONE,VIC,3012,144.8612,-37.80714
1,488235,GOULBURN,NSW,2580,149.7292,-34.72628
1,488235,MELBOURNE,VIC,3000,144.9568,-37.8174
250,488235,MOUNT NASURA,WA,6112,NULL,NULL
1,488235,ROCKHAMPTON,QLD,4700,150.9581,-23.18017
1,488235,SAINT GEORGE PRIVATE HOS,NSW,2217,151.1404,-33.97435
61,488334,ADELAIDE,SA,5000,138.6086,-34.93746
6,488334,ELIZABETH VALE,SA,5112,138.6666,-34.72623
18,488334,MODBURY,SA,5092,138.6802,-34.82132
82,488334,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
6,488427,CABOOLTURE,QLD,4510,152.9603,-27.07018
80,488430,PORTLAND,VIC,3305,141.4372,-38.23547
2,488446,BEGA,NSW,2550,149.6992,-36.73776
2,488446,LISMORE,NSW,2480,153.2594,-28.70649
9,488651,BANKSTOWN,NSW,2200,151.0149,-33.92656
1,488651,GLADSTONE,QLD,4680,151.9173,-23.44683
10,488651,GUILDFORD,NSW,2161,150.9837,-33.85833
65,488651,KATOOMBA,NSW,2780,150.4356,-33.83292
1,488930,NARELLAN,NSW,2567,150.7565,-34.05516
1,489019,WODONGA,VIC,3690,146.8644,-36.13572
3,489074,CANBERRA CITY,ACT,2601,149.1138,-35.27586
4,489074,KALEEN,ACT,2617,149.0867,-35.23128
1,489151,NAMBOUR,QLD,4560,152.9174,-26.63509
7,489206,BOX HILL,VIC,3128,145.1224,-37.82887
13,489416,BALLARAT,VIC,3350,143.8645,-37.57194
1,489416,PARKVILLE,VIC,3052,144.9489,-37.789
10,489416,ST ALBANS,VIC,3021,144.7967,-37.74336
6,489419,GEELONG,VIC,3220,144.3465,-38.15704
78,489419,PARKVILLE,VIC,3052,144.9489,-37.789
19,489435,CABOOLTURE,QLD,4510,152.9603,-27.07018
10,489435,GOLD COAST HOSPITAL,QLD,4215,153.3979,-27.96713
14,489519,HERSTON,QLD,4006,153.1752,-27.36618
3,489572,MEADOWBROOK,QLD,4131,153.1361,-27.66991
2,489706,MURDOCH,WA,6150,115.8336,-32.06168
1,489718,WANGARATTA,VIC,3677,146.3306,-36.35802
2,489786,ALPHINGTON,VIC,3078,145.0258,-37.7783
6,489799,BROKEN HILL,NSW,2880,142.2034,-30.17044
44,489799,KALGOORLIE,WA,6430,121.4465,-30.59907
1,489799,KINGAROY,QLD,4610,151.5226,-26.5769
10,489799,MACKAY,QLD,4740,149.0597,-21.33763
1,489799,MILDURA,VIC,3500,142.1542,-34.1931
1,489799,MOUNT NASURA,WA,6112,NULL,NULL
1,489799,NARROGIN,WA,6312,117.3069,-32.97912
6,489861,OBSTETRICS & GYNAECOLOGY,NT,0870,130.8406,-12.4361
119,489874,HEIDELBERG,VIC,3084,145.0827,-37.74441
8,489874,WODONGA,VIC,3690,146.8644,-36.13572
53,489952,HOBART,TAS,7000,147.308,-42.87835
12,489952,NORTH WEST REGIONAL HOSP,TAS,7320,145.8621,-41.08422
15,489988,SALE,VIC,3850,147.1062,-38.22419
1,489988,SOUTH WEST HEALTHCARE,VIC,3280,142.4829,-38.37884
1,489988,WERRIBEE MERCY HOSPITAL,VIC,3030,144.6421,-37.91624
9,490004,MURDOCH,WA,6150,115.8336,-32.06168
6,490004,SUBIACO,WA,6008,115.8114,-31.9566
4,490015,HEIDELBERG,VIC,3084,145.0827,-37.74441
1,490060,MUDGEE,NSW,2850,149.6029,-32.68503
1,490066,HAMLYN TERRACE,NSW,2259,151.3772,-33.2088
354,490066,HOBART,TAS,7000,147.308,-42.87835
6,490077,HOBART,TAS,7000,147.308,-42.87835
1,490237,WANGARATTA,VIC,3677,146.3306,-36.35802
16,490419,HOBART,TAS,7000,147.308,-42.87835
28,490419,LAUNCESTON GENERAL HOSPI,TAS,7250,147.0776,-41.43225
18,490661,CLAYTON,VIC,3168,145.1266,-37.91342
2,490661,LAUNCESTON,TAS,7250,147.0776,-41.43225
24,490661,OBSTETRICS & GYNAECOLOGY,VIC,3156,145.2929,-37.91793
1,490661,WONTHAGGI,VIC,3995,145.6307,-38.57807
3,490727,WOMENS & CHILDRENS SERVI,TAS,7000,147.308,-42.87835
29,490824,HEIDELBERG,VIC,3084,145.0827,-37.74441
11,490828,BENDIGO,VIC,3550,144.2853,-36.76427
3,490828,MEADOWBROOK,QLD,4131,153.1361,-27.66991
19,490828,QUEEN ELIZABETH 11 JUB H,QLD,4108,153.0202,-27.56836
43,490828,SOUTHPORT,QLD,4215,153.3979,-27.96713
1,490893,SUBIACO,WA,6008,115.8114,-31.9566
8,490981,DOUGLAS,QLD,4814,146.7547,-19.28582
5,491049,HOBART,TAS,7000,147.308,-42.87835
42,491184,CLEVELAND,QLD,4163,153.2657,-27.53522
3,491222,PROSERPINE,QLD,4800,148.5163,-20.46542
2,491233,FRENCHS FOREST,NSW,2086,151.2292,-33.75185
3,491233,LIVERPOOL HOSPITAL,NSW,2170,150.9214,-33.92839
55,491233,ST LEONARDS,NSW,2065,151.1922,-33.82836
1,491394,DOUGLAS,QLD,4814,146.7547,-19.28582
1,491459,MURDOCH,WA,6150,115.8336,-32.06168
2,491465,THE CANBERRA HOSPITAL,ACT,2605,149.0935,-35.33582
49,491466,CABOOLTURE,QLD,4510,152.9603,-27.07018
1,491466,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
7,491466,THE TOWNSVILLE HOSP,QLD,4814,146.7547,-19.28582
1,491468,BEDFORD PARK,SA,5042,138.575,-35.00734
1,491485,SOUTHPORT,QLD,4215,153.3979,-27.96713
34,491537,PARKVILLE,VIC,3052,144.9489,-37.789
10,491542,LOGAN HOSPITAL,QLD,4131,153.1361,-27.66991
3,491542,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
28,491545,KINGSWOOD,NSW,2747,150.7394,-33.72232
10,491554,KATOOMBA,NSW,2780,150.4356,-33.83292
1,491597,GYMPIE,QLD,4570,152.6169,-26.15383
77,491597,HERSTON,QLD,4006,153.1752,-27.36618
2,491597,OBSTETRICS AND GYNAECOLO,QLD,4131,153.1361,-27.66991
2,491741,NAMBOUR,QLD,4560,152.9174,-26.63509
25,491785,CABOOLTURE,QLD,4510,152.9603,-27.07018
18,491785,THE TOWNSVILLE HOSP,QLD,4814,146.7547,-19.28582
60,491807,ADELAIDE,SA,5000,138.6086,-34.93746
1,491807,ASHFORD,SA,5035,138.5752,-34.95208
26,491807,ELIZABETH VALE,SA,5112,138.6666,-34.72623
1,491807,GARRAN,ACT,2605,149.0935,-35.33582
1,491807,MILDURA,VIC,3500,142.1542,-34.1931
100,491807,MODBURY,SA,5092,138.6802,-34.82132
1,491807,NORTH ADELAIDE,SA,5006,138.5845,-34.91152
88,491807,WOODVILLE SOUTH,SA,5011,NULL,NULL
1,491819,PORT LINCOLN,SA,5606,136.8593,-35.37324
3,491846,NORTH SYDNEY,NSW,2060,151.2046,-33.83986
92,491846,ST LEONARDS,NSW,2065,151.1922,-33.82836
1,491939,BOX HILL,VIC,3128,145.1224,-37.82887
10,491947,CLEVELAND,QLD,4163,153.2657,-27.53522
8,491947,SOUTH BRISBANE B,QLD,4101,153.0097,-27.48425
1,491947,SPRINGFIELD,QLD,4300,152.885,-27.68227
1,491949,BEDFORD PARK,SA,5042,138.575,-35.00734
1,491955,HYDE PARK,QLD,4812,146.7877,-19.28663
1,492142,RINGWOOD EAST,VIC,3135,145.2482,-37.8196
6,492213,DARLINGHURST,NSW,2010,151.2123,-33.88412
3,492251,BIRTINYA,QLD,4575,153.1195,-26.74204
3,492251,CALOUNDRA,QLD,4551,153.0884,-26.82807
10,492251,DOUGLAS,QLD,4814,146.7547,-19.28582
1,492251,MALENY,QLD,4552,152.7669,-26.7343
3,492251,MATER HOSPITAL,QLD,4812,146.7877,-19.28663
7,492251,NAMBOUR,QLD,4560,152.9174,-26.63509
7,492251,NOOSAVILLE,QLD,4566,153.0474,-26.41173
3,492251,SOUTH TOOWOOMBA,QLD,4350,151.8527,-27.57631
1,492342,ST LEONARDS,NSW,2065,151.1922,-33.82836
58,492442,HEIDELBERG,VIC,3084,145.0827,-37.74441
4,492484,HERSTON,QLD,4006,153.1752,-27.36618
17,492484,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
2,492690,CAMPERDOWN,NSW,2050,151.176,-33.89037
1,492732,SE 2 APPLETREE FAMILY PR,NSW,2290,151.7078,-32.98396
3,492738,STIRLING,WA,6021,115.8119,-31.87167
1,492738,SUBIACO,WA,6008,115.8114,-31.9566
1,492817,KALGOORLIE,WA,6430,121.4465,-30.59907
1,492875,BLACKTOWN,NSW,2148,150.9005,-33.78375
1,492877,IPSWICH,QLD,4305,152.7537,-27.62752
8,492877,OBSTETRICS & GYNAECOLOGY,QLD,4101,153.0097,-27.48425
5,492884,KINGSWOOD,NSW,2747,150.7394,-33.72232
27,492947,FIONA STANLEY HOSPITAL,WA,6150,115.8336,-32.06168
6,492947,ROCKINGHAM GENERAL HOSPT,WA,6168,115.7577,-32.28196
1,492947,SUBIACO,WA,6008,115.8114,-31.9566
1,493025,BOX HILL,VIC,3128,145.1224,-37.82887
22,493025,LAUNCESTON GENERAL,TAS,7250,147.0776,-41.43225
2,493025,UPPER FERNTREE G,VIC,3156,145.2929,-37.91793
1,493253,PARKVILLE,VIC,3052,144.9489,-37.789
129,493262,DUNCRAIG,WA,6023,115.774,-31.83447
4,493262,MURDOCH,WA,6150,115.8336,-32.06168
63,493262,SE 2 COLPCARE,WA,6021,115.8119,-31.87167
195,493262,STIRLING,WA,6021,115.8119,-31.87167
1,493262,VMP OSBORNE PARK HOSPITA,WA,6021,115.8119,-31.87167
1261,493262,WEMBLEY,WA,6014,115.8082,-31.93639
301,493565,DEE WHY,NSW,2099,151.28,-33.74891
51,493565,NORTH SYDNEY,NSW,2060,151.2046,-33.83986
30,493565,SOUTH TOOWOOMBA,QLD,4350,151.8527,-27.57631
178,493565,SYDNEY,NSW,2000,151.2567,-33.85995
5,493651,BANKSTOWN,NSW,2200,151.0149,-33.92656
1,493664,CAMPERDOWN,NSW,2050,151.176,-33.89037
1,493664,RANDWICK,NSW,2031,151.2392,-33.91483
1,493914,GOULBURN,NSW,2580,149.7292,-34.72628
11,493914,HOBART,TAS,7000,147.308,-42.87835
55,493914,LAUNCESTON,TAS,7250,147.0776,-41.43225
3,493920,BUDDINA,QLD,4575,153.1195,-26.74204
1,493934,WESTMEAD,NSW,2145,150.9574,-33.8131
2,494077,LISMORE,NSW,2480,153.2594,-28.70649
11,494112,KOGARAH,NSW,2217,151.1404,-33.97435
270,494647,GOULBURN,NSW,2580,149.7292,-34.72628
4,494685,EAST MELBOURNE,VIC,3002,144.9822,-37.81852
1,494685,PARKVILLE,VIC,3052,144.9489,-37.789
1,494807,BROOKWATER,QLD,4300,152.885,-27.68227
15,494807,SOUTH BRISBANE,QLD,4101,153.0097,-27.48425
1,494807,SPRING HILL,QLD,4000,153.0221,-27.46839
145,494807,SPRINGFIELD CENT,QLD,4300,152.885,-27.68227
1,494843,CLEVELAND,QLD,4163,153.2657,-27.53522
3,495005,KOGARAH,NSW,2217,151.1404,-33.97435
1,495016,115 ORANGE AVE,VIC,3500,142.1542,-34.1931
1,495191,COLLEGE GROVE,WA,6230,115.6492,-33.34108
1,495658,NORTHMEAD,NSW,2152,150.9964,-33.7825
1,495718,SUCCESS,WA,6164,115.8546,-32.13199
104,495718,WAIKIKI,WA,6169,115.7639,-32.3385
1,495772,ST LEONARDS,NSW,2065,151.1922,-33.82836
1,495780,ASHFORD HOSPITAL,SA,5035,138.5752,-34.95208
61,495780,COOLOONGUP,WA,6168,115.7577,-32.28196
208,495780,GREENFIELDS,WA,6210,115.7283,-32.55798
11,495780,MANDURAH,WA,6210,115.7283,-32.55798
1,495780,MURDOCH,WA,6150,115.8336,-32.06168
1,495780,ROCKINGHAM,WA,6168,115.7577,-32.28196
2,495780,WAIKIKI,WA,6169,115.7639,-32.3385
1,495906,BIRTINYA,QLD,4575,153.1195,-26.74204
2,495906,NAMBOUR,QLD,4560,152.9174,-26.63509
83,496259,ESSENDON NORTH,VIC,3041,144.9048,-37.73146
3,496259,PARKVILLE,VIC,3052,144.9489,-37.789
411,496411,JOONDALUP,WA,6027,115.7564,-31.76335
1,496411,ST VINCENTS PRIVATE HOSP,NSW,2010,151.2123,-33.88412
111,496440,COOLOONGUP,WA,6168,115.7577,-32.28196
6,496466,COOLOONGUP,WA,6168,115.7577,-32.28196
1,496496,BURNIE,TAS,7320,145.8621,-41.08422
1,497024,MANLY HOSPITAL,NSW,2095,151.2947,-33.81548
80,497024,SHEPPARTON,VIC,3630,145.4032,-36.38085
1,497024,SWAN HILL,VIC,3585,143.3369,-35.34839
1,497381,MAROUBRA,NSW,2035,151.2413,-33.94564
88,497465,GRIFFITH,NSW,2680,145.9146,-34.32142
1,498145,NEDLANDS,WA,6009,115.8047,-31.98579
9,498531,BUNDABERG WEST,QLD,4670,152.2979,-24.88776
1,498531,GLADSTONE,QLD,4680,151.9173,-23.44683
13,498531,KUNUNURRA,WA,6743,129.662,-17.29353
9,498531,MILDURA,VIC,3500,142.1542,-34.1931
1,498531,MOUNT MORGAN,QLD,4714,150.3949,-23.66268
1,498531,MOUNT NASURA,WA,6112,NULL,NULL
103,498531,ROCKHAMPTON,QLD,4700,150.9581,-23.18017
1,498786,BILOELA,QLD,4715,150.4587,-24.39362
11,498786,DALBY,QLD,4405,150.911,-27.3168
1,498786,HERVEY BAY,QLD,4655,152.7837,-25.338
12,498786,KALGOORLIE,WA,6430,121.4465,-30.59907
5,498786,LONGREACH,QLD,4730,143.4025,-23.79071
10,498786,ST GEORGE,QLD,4487,148.4085,-27.93119
7,498786,STANTHORPE,QLD,4380,151.6754,-28.66459
116,498992,SHEPPARTON,VIC,3630,145.4032,-36.38085
14,499685,ORANGE,NSW,2800,149.1163,-33.23393
1,499799,WEMBLEY DOWNS,WA,6019,115.7692,-31.90733
46,500122,ELWOOD,VIC,3184,144.984,-37.88141
41,500122,MENTONE,VIC,3194,145.0674,-37.98506
1,500122,SWAN HILL,VIC,3585,143.3369,-35.34839
3,500241,RICHMOND,VIC,3121,145.0018,-37.8233
32,500241,WERRIBEE,VIC,3030,144.6421,-37.91624
1,500300,TAHMOOR,NSW,2573,150.5846,-34.21844
5,500484,FRANKSTON,VIC,3199,145.136,-38.16258
1,500484,KENSINGTON,NSW,2033,151.2184,-33.91139
43,500484,SOUTH WEST HEALTHCARE,VIC,3280,142.4829,-38.37884
19,500786,NORTH LAKES,QLD,4509,NULL,NULL
3,501136,GARRAN,ACT,2605,149.0935,-35.33582
1,501136,MILLICENT,SA,5280,140.2608,-37.44918
211,501136,MOUNT GAMBIER,SA,5290,140.7645,-37.83984
24,501734,SOUTHPORT,QLD,4215,153.3979,-27.96713
1,501743,SPRING HILL,QLD,4000,153.0221,-27.46839
20,502188,MEADOWBROOK,QLD,4131,153.1361,-27.66991
1,502260,BEGA,NSW,2550,149.6992,-36.73776
2,502260,MOUNT GAMBIER,SA,5290,140.7645,-37.83984
1,502260,TAMWORTH,NSW,2340,151.1383,-31.33359
1,502365,WEST LEEDERVILLE,WA,6007,115.8343,-31.93567
20,503170,OBSTETRICS & GYNAECOLOGY,QLD,4350,151.8527,-27.57631
1,503299,MODBURY,SA,5092,138.6802,-34.82132
1,503608,BRUCE,ACT,2617,149.0867,-35.23128
1,503616,BENDIGO,VIC,3550,144.2853,-36.76427
1,503616,BUNBURY,WA,6230,115.6492,-33.34108
12,503616,FREMANTLE,WA,6160,115.7545,-32.05407
166,503616,MURDOCH,WA,6150,115.8336,-32.06168
